ID_Ocorrencia,Data_Hora,Tipo_Desordem,Local_Desordem,Latitude,Longitude,Periodo_Dia,Nivel_Severidade,Status_Ocorrencia,Observacoes,Risco_Previsao
f1788a61-8cf4-48e0-8b4f-5f1cb39a99f2,2024-12-31 12:53:41,Lixo Acumulado,Estação de Metrô,-23.496862942038025,-46.28761644958836,Manhã,Média,Em Análise,Amet quaerat rerum.,1
6c5c4d38-83f4-4802-8c89-1fde04ae78a6,2025-06-15 11:24:09,Barulho Excessivo,Parque Urbano,-23.441808361878714,-46.51542717650571,Manhã,Crítica,Em Análise,Neque hic deleniti incidunt id laboriosam quod.,1
d4e229cd-ad30-4402-badc-da0842c74242,2024-09-08 18:33:27,Aglomeração Suspeita,Parque Urbano,-23.79463715943612,-46.709069898458466,Madrugada,Média,Reportada,Aspernatur ad nihil quasi beatae eos veritatis quas.,0
ceb95739-b6c3-49a3-a3c5-862003795c3b,2024-09-12 11:20:23,Lixo Acumulado,Estação de Metrô,-23.46662377097195,-46.71702174242337,Manhã,Crítica,Em Análise,Reiciendis vel natus necessitatibus.,0
3ea9cd9f-32d4-4323-a51e-7654de5fbf61,2025-03-25 09:01:47,Aglomeração Suspeita,Praça Central,-23.83538162576449,-46.80760392114139,Manhã,Baixa,Em Análise,Laborum eligendi reiciendis sunt.,1
7227c3a7-5bff-499d-8131-0f46beb7236e,2024-08-31 02:35:53,Vandalismo,Bairro Residencial A,-23.80020692106513,-46.3275097272137,Tarde,Média,Cancelada,Sed asperiores officiis libero reiciendis ipsa quidem.,0
d9111a54-e141-48e9-a5f4-e35f629ab6d2,2025-05-19 03:39:22,Lixo Acumulado,Bairro Residencial A,-23.322026086363845,-46.468990836550354,Madrugada,Baixa,Reportada,Culpa placeat a odit neque.,0
28048281-8630-4401-8401-56b28d93556f,2024-11-06 04:00:27,Vandalismo,Área Comercial,-23.991007731957655,-46.272524828524965,Madrugada,Crítica,Resolvida,Consectetur mollitia commodi tempore molestiae non accusantium.,0
636b32aa-b6b4-4282-b761-9390dd61c869,2025-05-10 11:51:48,Outros,Bairro Residencial B,-23.572417022281446,-46.46228526967353,Noite,Média,Reportada,Similique quas iure asperiores laboriosam adipisci eveniet.,0
e810d067-6820-44eb-bba3-28c6e5f00405,2024-06-21 03:09:03,Vandalismo,Bairro Residencial B,-23.77200845126397,-46.279591291523246,Madrugada,Média,Em Análise,Voluptatum excepturi exercitationem tenetur quaerat placeat magnam.,0
77634351-df5f-4be7-a8ff-45ec64e15742,2024-12-08 19:34:27,Pichação,Estação de Metrô,-23.042544772852676,-46.82633811377075,Manhã,Baixa,Resolvida,Similique magni voluptas sit ullam nostrum reprehenderit.,0
c3751abf-475a-4802-8491-0b833f0b1677,2025-02-05 01:30:41,Vandalismo,Área Comercial,-23.591192154989113,-46.30178276579956,Manhã,Média,Cancelada,Iste maxime delectus voluptatibus quam nemo nostrum.,0
89abf07c-92d6-469f-be33-e8a41016bfdb,2024-10-11 20:47:24,Aglomeração Suspeita,Área Comercial,-23.814944064852764,-46.92504939125836,Noite,Média,Resolvida,Pariatur at doloremque placeat provident.,0
8a779ac1-b519-45fb-ab6a-41a1ceed136a,2025-03-04 11:53:38,Lixo Acumulado,Bairro Residencial A,-23.448111690863236,-46.594217721342204,Noite,Baixa,Reportada,Cumque est provident distinctio porro eaque.,0
914b58ad-0ad8-432e-9362-a7b0ec6eee96,2024-09-22 10:34:10,Outros,Estação de Metrô,-23.123411068806277,-46.943884807732076,Manhã,Baixa,Resolvida,Officiis deleniti odit consequatur quibusdam accusantium.,1
f165d255-d9a9-43ef-b901-125a3a7bc2e7,2024-11-14 22:09:07,Vandalismo,Bairro Residencial B,-23.263067519469917,-46.0060796912718,Manhã,Baixa,Em Análise,Vitae totam accusantium ea mollitia.,0
b7bf0ebe-fa7d-48bb-bf1b-18dc0f4d6958,2025-06-17 21:47:21,Aglomeração Suspeita,Estação de Metrô,-23.40345518485741,-46.66513721774568,Noite,Crítica,Cancelada,Atque ratione omnis culpa.,0
7fbfa8d4-b264-41fb-bf9e-9c8faeefc33d,2024-11-08 00:03:03,Barulho Excessivo,Estação de Metrô,-23.962381366314947,-46.646183672953555,Manhã,Alta,Reportada,Nihil facilis quia ex.,0
b6c2ae29-9d27-48e1-8e67-a50bf1be5425,2024-11-15 12:30:12,Aglomeração Suspeita,Área Comercial,-23.702409554127282,-46.450410598686254,Madrugada,Baixa,Cancelada,Magnam culpa alias quam dolorum exercitationem.,0
cb8fe1f6-a0c5-4a91-bb21-c66008beccdb,2024-08-28 23:06:53,Outros,Praça Central,-23.41760466423702,-46.90339505259919,Madrugada,Média,Resolvida,Excepturi voluptate ad dolor rerum sapiente.,0
c38ce06d-1a27-4c3b-bd8f-74b5fd54f19b,2024-11-17 03:56:32,Pichação,Bairro Residencial A,-23.92137718725591,-46.18296878463775,Noite,Média,Cancelada,Ea facere dolorem sequi ipsa harum ad.,0
2dad4873-a6e3-4e09-8356-4c024fcebf13,2024-12-16 12:07:09,Lixo Acumulado,Praça Central,-23.96203745360436,-46.46362342795615,Noite,Média,Resolvida,Eius quos fugiat ullam vel dicta.,1
50eca222-bade-4265-8d47-a62298446611,2025-05-09 01:58:23,Vandalismo,Bairro Residencial A,-23.24309501678676,-46.687026997782034,Tarde,Alta,Reportada,Magni quisquam ratione blanditiis deserunt.,0
57fd79a7-69b5-4f0b-80a0-2e593508f2b7,2024-07-28 11:45:11,Vandalismo,Bairro Residencial B,-23.958375409377638,-46.76105821784479,Noite,Média,Reportada,Aut dolorem quas animi nemo nisi optio nulla.,1
40617f8f-187b-4871-9a25-f136cf1bcd50,2025-03-16 19:35:35,Barulho Excessivo,Estação de Metrô,-23.84873454384457,-46.4402561265885,Manhã,Alta,Resolvida,Neque sequi dolorum cumque.,1
ed899ef9-1399-4117-833c-e2a2a4f2bd2b,2025-02-27 15:26:19,Vandalismo,Área Comercial,-23.42306281091004,-46.53188921131557,Tarde,Crítica,Reportada,Sed eos dicta doloremque.,0
6f589775-8828-4102-9470-89f6a07a9a24,2025-04-03 22:40:56,Barulho Excessivo,Área Comercial,-23.725760117606093,-46.290367785091405,Madrugada,Alta,Resolvida,Consequatur recusandae reprehenderit minus eius magnam sapiente.,1
3fefb9f3-be1b-4e2b-9f7e-715f38f3a9a6,2025-04-04 16:57:45,Vandalismo,Área Comercial,-23.240199284577677,-46.13488876707957,Tarde,Média,Cancelada,Accusantium illo quod.,0
76039eb9-0a16-49d4-a158-d4f9c8b39296,2024-09-10 14:32:32,Barulho Excessivo,Estação de Metrô,-23.10616241603245,-46.628782926053965,Manhã,Baixa,Resolvida,Rem non voluptates cupiditate recusandae ad.,0
95204f4a-0f1b-4562-8f5b-0600b521ea92,2025-05-17 06:16:53,Lixo Acumulado,Área Comercial,-23.213838419711035,-46.403955120921594,Noite,Crítica,Em Análise,Neque error eaque minima.,1
d6d78b19-1ac6-45d0-952b-565adc39a976,2024-12-19 14:47:16,Pichação,Área Comercial,-23.91900482716043,-46.42433557772039,Noite,Crítica,Cancelada,Animi vero asperiores reiciendis quas tempora inventore.,0
871f87c8-a38d-40c7-b94d-31e67036b7ad,2025-02-06 15:17:39,Barulho Excessivo,Estação de Metrô,-23.636482993013157,-46.887504968872896,Noite,Média,Em Análise,Neque vitae corporis magnam quia occaecati.,0
ebbb911d-f778-4ae7-b184-21a65e0709c8,2024-07-13 12:19:06,Vandalismo,Estação de Metrô,-23.76364377991801,-46.20067644087182,Tarde,Alta,Resolvida,Recusandae reiciendis saepe quas inventore dignissimos rem ducimus.,0
82143178-7b99-412a-a820-d4011e16a971,2025-05-21 19:13:12,Aglomeração Suspeita,Estação de Metrô,-23.353334288044366,-46.78546746219863,Manhã,Baixa,Resolvida,Nisi ullam ipsam nesciunt.,0
fdefb239-3098-4c53-8f21-7b80619fa813,2025-01-29 10:52:16,Outros,Estação de Metrô,-23.34389289434252,-46.39827397468645,Tarde,Alta,Em Análise,Inventore aut sapiente soluta ipsa aut.,1
d3bc5c98-62fe-4196-b125-cc8f01bb6412,2025-05-05 10:50:48,Lixo Acumulado,Parque Urbano,-23.101890909605153,-46.04894421666669,Manhã,Alta,Reportada,Veritatis dolores molestias deserunt.,0
500d9926-edb5-4b1e-a58c-579ecba0c6c4,2024-09-05 11:33:51,Outros,Estação de Metrô,-23.865896097781338,-46.692833666715366,Noite,Média,Em Análise,Dolore rem quasi facilis debitis odit placeat.,1
467ad65a-9870-44a4-be39-44de7a704be1,2024-07-07 10:20:51,Pichação,Estação de Metrô,-23.49558695961313,-46.3053678530472,Tarde,Média,Reportada,Fuga nostrum id reiciendis fugit aspernatur illo.,0
311b979d-9658-4812-82a8-02bace14a0bd,2025-05-08 03:15:15,Lixo Acumulado,Parque Urbano,-23.849283147717244,-46.41823081335356,Tarde,Baixa,Resolvida,Id doloremque alias quos minima ab quos.,0
3debd864-cead-45c2-b15b-c7c28529a88c,2024-09-28 00:40:29,Vandalismo,Praça Central,-23.772153160503986,-46.63080324287155,Madrugada,Média,Reportada,Dolore reprehenderit impedit quis.,0
26eadbb5-b594-41fb-9803-69fa1df2b622,2024-11-06 16:49:58,Pichação,Bairro Residencial A,-23.81703147038282,-46.6489598322247,Madrugada,Baixa,Resolvida,Voluptates sed placeat distinctio vero.,0
8bd25b35-4b65-4abd-bdd8-0290e734d759,2024-08-29 15:43:22,Outros,Área Comercial,-23.097831070117298,-46.608272895425934,Tarde,Baixa,Resolvida,Inventore animi consequatur quasi ea.,0
848d9795-11de-4f8b-b996-f88e0b3aaa36,2024-09-20 03:14:37,Outros,Estação de Metrô,-23.741770696997026,-46.48767097317793,Noite,Crítica,Em Análise,Pariatur culpa atque provident velit deserunt laudantium.,0
a5f7ebae-f583-4f99-9100-6c4a4d727a65,2025-01-05 09:55:02,Aglomeração Suspeita,Área Comercial,-23.035643279793835,-46.85826448230291,Noite,Baixa,Resolvida,Suscipit dolor eum ipsam voluptatibus molestiae.,0
cf5676b5-9231-44a1-8373-47f8b38e7955,2024-11-14 12:04:05,Pichação,Parque Urbano,-23.28093630261906,-46.71572551755245,Noite,Crítica,Reportada,Alias ad architecto veritatis.,0
76a19570-1328-4eb2-8314-8e3e71ae1e58,2025-01-24 08:23:27,Aglomeração Suspeita,Praça Central,-23.49037602295731,-46.02672445889068,Madrugada,Crítica,Reportada,Corrupti explicabo cumque rerum.,1
f0a7dac3-3097-4b76-9cfb-b25149b80517,2024-10-30 04:06:34,Barulho Excessivo,Parque Urbano,-23.441738181210933,-46.637685230577894,Tarde,Baixa,Cancelada,Quos blanditiis corporis temporibus.,1
18d0a420-a8f0-40d3-9a60-aa46eda3cd7d,2025-04-11 08:29:00,Lixo Acumulado,Praça Central,-23.848024980609456,-46.4553535657318,Tarde,Baixa,Resolvida,Eum quam eveniet cupiditate rem iure.,0
eab78371-7e9a-4a66-a556-2eb108234e5e,2025-02-11 00:43:43,Vandalismo,Estação de Metrô,-23.804126267508316,-46.95244872553795,Manhã,Média,Resolvida,Voluptas perferendis accusamus repellendus autem dicta accusamus.,0
2f482551-5f89-486c-9deb-66975390d7a8,2024-09-11 12:30:37,Lixo Acumulado,Bairro Residencial B,-23.532659968920136,-46.402491708215734,Manhã,Crítica,Reportada,Numquam et eos aspernatur.,0
754cfddc-3a8b-4869-834f-19c029f0c370,2024-09-30 07:09:06,Vandalismo,Estação de Metrô,-23.024711115971623,-46.04203699969066,Tarde,Baixa,Em Análise,Enim doloremque aspernatur blanditiis assumenda distinctio.,0
b752a276-8427-4e5f-a763-6916f9ebbd2b,2025-01-08 06:03:03,Vandalismo,Praça Central,-23.70131558164649,-46.25837551112893,Madrugada,Crítica,Reportada,In vitae tempora eos assumenda.,0
4abe61db-6607-4bba-86a0-8fc5d6e25e55,2025-02-12 22:56:23,Aglomeração Suspeita,Bairro Residencial A,-23.525486864920577,-46.18913986644863,Tarde,Alta,Em Análise,Harum laudantium corrupti et.,0
c374a7df-18a3-42cf-b8bb-d3ba9ea6b043,2024-11-23 02:25:47,Lixo Acumulado,Estação de Metrô,-23.45070351988038,-46.113198482382856,Tarde,Baixa,Em Análise,Quis libero officiis laboriosam similique corrupti at.,0
11e52e72-2924-4473-8edc-6353ed0067f9,2025-04-18 20:27:45,Aglomeração Suspeita,Bairro Residencial B,-23.34471909435515,-46.59638309226958,Noite,Média,Em Análise,Corporis corporis autem temporibus velit vero ipsa.,1
e6ce6dca-8b16-4908-bd1e-bb9185320a20,2024-12-13 08:20:53,Pichação,Estação de Metrô,-23.31535104621551,-46.6830554331021,Noite,Média,Reportada,Quam quae pariatur nihil aperiam earum.,1
a4a5b08b-93ed-4b5f-8dee-3d3309bc7bc0,2024-07-14 12:29:20,Pichação,Parque Urbano,-23.88195397350821,-46.676851660299924,Manhã,Média,Reportada,Quia ipsum ipsam odio voluptas architecto consequatur.,0
360b63d5-d2c9-460b-bbcf-005444b2b66e,2024-10-31 10:18:26,Vandalismo,Parque Urbano,-23.029683737037864,-46.7578516857372,Madrugada,Média,Reportada,Praesentium impedit reiciendis amet.,0
688627b5-9c8d-4adf-86ca-1773aa57d56d,2025-03-27 16:41:06,Pichação,Área Comercial,-23.68838459833573,-46.402797222515815,Manhã,Baixa,Resolvida,Totam modi nobis excepturi rem veritatis omnis similique.,0
cecd9d64-ce3b-45d8-a176-4029c79f5931,2025-01-27 22:27:08,Barulho Excessivo,Área Comercial,-23.265970450050045,-46.29450894811735,Manhã,Alta,Em Análise,Deleniti consectetur eligendi voluptate ullam sint.,0
2ed68a5c-6ddb-4198-9935-463b786c5bfa,2024-08-04 03:18:57,Outros,Área Comercial,-23.97986270352658,-46.55148276972096,Manhã,Crítica,Cancelada,Quaerat hic sed qui suscipit debitis perspiciatis corrupti.,0
882b3080-9de9-481f-ba39-ca3849d35b21,2024-08-08 06:19:40,Barulho Excessivo,Praça Central,-23.616387567688736,-46.89806767573134,Tarde,Alta,Cancelada,Aperiam quos atque laborum.,1
e8219554-bf73-45fb-8f5c-255e60f20022,2025-06-12 09:19:45,Barulho Excessivo,Parque Urbano,-23.487728907657043,-46.02694449975435,Noite,Crítica,Resolvida,Eligendi porro rem itaque error id dicta.,0
a318ab7e-3909-4c15-8840-1de0c2c5c35f,2025-05-19 13:30:09,Vandalismo,Área Comercial,-23.443789043028104,-46.60199767422235,Noite,Alta,Reportada,Quibusdam enim deserunt dignissimos neque porro non hic.,0
8375cfce-cddc-45e7-a182-eabd501cc41c,2024-12-18 11:08:35,Vandalismo,Parque Urbano,-23.32093944748083,-46.75025332208637,Manhã,Média,Em Análise,Accusamus fugit ut doloremque.,0
f20ac84a-e43a-44c8-9094-f254b5a1cb3c,2025-02-19 16:22:45,Outros,Parque Urbano,-23.48297874993767,-46.640614117003054,Noite,Crítica,Reportada,Eveniet commodi voluptatum.,0
b1ad8b96-95cc-4fb5-99d4-1d69e06d0a68,2025-04-23 00:17:00,Barulho Excessivo,Área Comercial,-23.64951383389324,-46.67477077937712,Manhã,Alta,Cancelada,Et repellendus quod exercitationem aliquid eaque natus.,0
65476dea-6080-4c98-99b7-82f8faf259b3,2025-02-09 08:26:40,Barulho Excessivo,Bairro Residencial A,-23.521176760745327,-46.848685977235526,Tarde,Baixa,Resolvida,Quisquam in quidem aliquid corporis reprehenderit incidunt amet.,1
09450058-a269-4e20-9b19-ba11535ff800,2025-01-06 22:35:42,Vandalismo,Bairro Residencial A,-23.649193037751864,-46.20298858337244,Tarde,Alta,Reportada,Ex ipsam hic tempora recusandae harum dolores illo.,0
15a6ceff-9c0d-4eb4-98bc-8623c6151843,2025-01-16 06:03:40,Pichação,Estação de Metrô,-23.317077596544134,-46.31612868332077,Noite,Média,Reportada,Enim aspernatur fuga accusamus.,0
804b6e6e-e4f5-4e8b-8496-34172367ce5e,2024-11-23 23:44:03,Pichação,Praça Central,-23.323801100951798,-46.56767535863171,Noite,Média,Em Análise,Tempora rem eius ab deserunt incidunt totam.,1
c4a422a9-79de-4650-a8af-eb659258aea0,2024-07-31 18:11:20,Lixo Acumulado,Praça Central,-23.344721165213574,-46.349403481649844,Tarde,Crítica,Cancelada,Soluta vero accusamus.,0
4ed2702d-37ff-4679-81f3-5a051902bd1a,2025-05-09 22:56:33,Vandalismo,Área Comercial,-23.92618291829843,-46.635128255260575,Madrugada,Alta,Resolvida,Repellat modi temporibus itaque.,0
010c3de7-081b-420c-af2b-c43c13fd8c1b,2024-12-01 09:17:10,Barulho Excessivo,Área Comercial,-23.61322127837462,-46.726941882517515,Noite,Média,Cancelada,Recusandae fugiat molestiae ex nostrum delectus fuga pariatur.,0
31699507-1e4c-4915-9b1e-46830e8810d5,2024-06-25 02:38:26,Aglomeração Suspeita,Bairro Residencial A,-23.000194012313393,-46.51957419985656,Madrugada,Baixa,Resolvida,Cum modi dignissimos similique aspernatur ut dicta.,1
b0ad8942-082b-48d9-902a-5ab4df1b1bc9,2024-12-12 18:35:58,Aglomeração Suspeita,Área Comercial,-23.51124511970335,-46.221931394839515,Noite,Média,Cancelada,Odio veritatis voluptates doloribus repellat.,0
73a0a296-b403-4db2-8726-e1e4fd056ff0,2024-06-21 03:41:32,Vandalismo,Bairro Residencial B,-23.263370368689905,-46.30913828242651,Tarde,Média,Cancelada,Alias explicabo eveniet.,0
0997e076-9442-4276-a2ab-c21fbf3f0f00,2025-02-24 18:30:33,Vandalismo,Área Comercial,-23.634858285710166,-46.204663771278476,Tarde,Média,Cancelada,Eligendi placeat nesciunt tenetur libero provident iste.,1
61d09fe8-1178-4ca1-b21f-7e09b539d6d8,2024-11-10 02:56:01,Lixo Acumulado,Bairro Residencial A,-23.00824448637689,-46.67433131448115,Madrugada,Crítica,Cancelada,A exercitationem esse fugiat aperiam magni.,0
859fe995-fb2c-4a95-86b0-5dc41f333320,2025-02-24 04:55:55,Barulho Excessivo,Estação de Metrô,-23.617380943605212,-46.04400951176818,Manhã,Baixa,Em Análise,Corporis officiis est aperiam ad veritatis in.,0
855e5b1b-3bc2-4cca-943a-b8b8827216b0,2024-08-21 13:38:27,Pichação,Bairro Residencial A,-23.95158534917149,-46.50261839552349,Tarde,Crítica,Resolvida,Deleniti adipisci iusto et saepe est hic corporis.,0
11b61108-dba9-4a9a-9a5d-421c8f762467,2024-11-04 16:25:57,Barulho Excessivo,Praça Central,-23.238751341502287,-46.62381484570359,Manhã,Baixa,Reportada,Explicabo eius ad quas officia.,0
4f20d602-4bd0-4ce3-9a8e-8231a9350545,2024-11-05 12:57:42,Pichação,Bairro Residencial A,-23.21608004023725,-46.63482544350338,Tarde,Alta,Cancelada,Numquam enim cumque.,0
cf27c481-3f0a-4bc4-8af1-9deed2a7c312,2024-11-01 21:55:45,Pichação,Bairro Residencial B,-23.29689935632456,-46.83969276884352,Manhã,Baixa,Cancelada,Sunt consequuntur praesentium ea optio distinctio magnam.,0
dcfc761f-fd98-4eb5-9066-10bfb1851792,2024-07-29 17:47:55,Aglomeração Suspeita,Estação de Metrô,-23.812545694281763,-46.54184690574883,Tarde,Baixa,Cancelada,Blanditiis itaque dolorem eaque omnis molestias ut expedita.,0
0a9e28a5-ea18-48b5-8af7-1e880d012e3f,2024-12-10 07:24:31,Vandalismo,Bairro Residencial A,-23.32373437081934,-46.407855662945245,Madrugada,Média,Cancelada,Eum doloremque aut eos.,0
0ecaf6c9-1322-4438-8960-13afbe33d27e,2024-07-08 07:40:24,Lixo Acumulado,Área Comercial,-23.42177410507586,-46.13382070229993,Tarde,Baixa,Resolvida,Provident soluta iure.,0
67ce2eda-ed58-4a78-a179-47edac7b9414,2025-06-09 12:09:05,Lixo Acumulado,Parque Urbano,-23.35898328045893,-46.5659087004702,Manhã,Alta,Em Análise,Reprehenderit aspernatur error laboriosam veniam.,1
c27c380f-79e9-4839-bb0d-70957ad2e8a5,2024-10-01 12:35:50,Vandalismo,Estação de Metrô,-23.789803118211054,-46.629101225417436,Manhã,Crítica,Em Análise,A beatae eaque delectus ducimus.,0
9f80485e-9989-4339-b2e4-699e411f7aad,2025-04-09 02:03:16,Vandalismo,Estação de Metrô,-23.12835308421408,-46.59193890152165,Tarde,Crítica,Resolvida,Excepturi hic dolorum facere vitae quis.,0
c9f4f6af-bcee-4835-9d31-b3a289c9705f,2025-02-07 02:11:16,Aglomeração Suspeita,Praça Central,-23.270766400728725,-46.05637265542856,Tarde,Crítica,Em Análise,Deleniti optio alias.,0
4f5c77db-75fd-4f60-b7e0-d33fa9e20ffb,2024-08-26 20:17:59,Aglomeração Suspeita,Praça Central,-23.964866235970355,-46.959204989248704,Noite,Baixa,Em Análise,Iste repellendus fugit voluptate reiciendis delectus quasi amet.,1
6a2418cc-53fd-4054-b5a1-186c9c6994b6,2024-07-24 09:48:43,Pichação,Praça Central,-23.859851687936217,-46.781497518757654,Manhã,Média,Reportada,Ab ut magnam.,0
34c2e832-1cad-4006-b42e-c25deee097e6,2025-01-01 21:19:30,Barulho Excessivo,Bairro Residencial A,-23.892613822377893,-46.961957098753615,Tarde,Crítica,Em Análise,Libero modi nihil minima sunt ipsum.,1
af5febd0-cfc8-4f39-968b-d23997bf5959,2025-01-11 08:52:21,Aglomeração Suspeita,Bairro Residencial B,-23.203156240108843,-46.4174109601536,Manhã,Alta,Reportada,Soluta mollitia debitis quam vitae.,0
8bcbba3d-22c7-47fd-8966-b2527e37ecfd,2025-01-23 17:20:50,Pichação,Bairro Residencial B,-23.371705587452684,-46.312251147942405,Noite,Alta,Em Análise,Quia ipsam dolorem officiis nobis minima maxime qui.,1
60d7af18-6a3b-4675-8036-637d81cd0591,2025-01-12 11:56:09,Vandalismo,Parque Urbano,-23.049729396780442,-46.98012179783164,Madrugada,Alta,Reportada,Harum quis deserunt unde molestias harum temporibus.,0
29b53d80-8b07-4cb8-aa25-d90af9088119,2024-09-08 00:23:38,Pichação,Bairro Residencial B,-23.12692581266642,-46.82381932360819,Manhã,Baixa,Cancelada,Incidunt cumque doloremque quisquam architecto cum amet.,0
61c43177-068c-448d-93f2-1e8247816677,2025-04-01 07:11:53,Barulho Excessivo,Estação de Metrô,-23.66803087328938,-46.94167898919376,Madrugada,Baixa,Em Análise,Fugit est inventore perferendis voluptate adipisci.,0
8e9b031d-5934-48cf-9907-a1f4c9bef1ea,2024-07-26 11:30:05,Barulho Excessivo,Bairro Residencial B,-23.957726492968288,-46.62647636702999,Noite,Alta,Em Análise,Reiciendis itaque veritatis ducimus doloremque dolores itaque consequatur.,0
301541a7-9333-45a6-bb87-7419cc865379,2025-05-10 11:58:24,Barulho Excessivo,Praça Central,-23.52793633332786,-46.34633722645419,Madrugada,Baixa,Em Análise,Alias asperiores iure quibusdam mollitia porro dolorem.,1
a16d7de5-3704-40a0-bf20-c87b64450cd8,2024-06-20 09:34:40,Lixo Acumulado,Bairro Residencial B,-23.487445682722864,-46.27113028184823,Manhã,Crítica,Cancelada,Aliquid perspiciatis minus reiciendis quam architecto et.,0
16d3483f-4526-4838-8983-17ca9581c090,2025-04-02 03:49:53,Aglomeração Suspeita,Área Comercial,-23.988275826863852,-46.80318867803642,Manhã,Baixa,Reportada,Consequuntur ex molestiae vero voluptatem.,0
439f6c30-1db4-4d6c-9125-048d30e62418,2024-10-24 23:31:52,Vandalismo,Área Comercial,-23.492642646540858,-46.11098413264154,Tarde,Baixa,Em Análise,Ipsa assumenda ducimus vel quibusdam iusto ullam.,0
